Longevity,Churn,HappinessIndex,ChangeHappinessIndex,SupportCases,ChangeSupportCases,SupportPriority,ChangeSupportPriority,ChangeNumberLogins,ChangeNumberBlogs,ChangeNumberViews,DaysLastLogin,HasSP,HasChangeSP,HasNullHI,PreviousHappinessIndex,IsRatedHI,HasSC,HasChangeSC,HasChangeNBlogs,HasChangeNViews,LongevityFlip,Longevity6,Longevity12,Longevity18,Longevity24,CustomerActivity1,CustomerActivity2,IsActive,MonthlyHappinessIndex
12,1,156,5,0,0,0,0,-1,0,67,-1,0,0,0,151,1,0,0,0,1,55,0,0,12,12,-0.148518374698,-0.110048345668,1,13.0
12,1,93,-37,0,-2,0,-3,-27,-5,3388,-5,0,1,0,130,1,0,1,1,1,55,0,0,12,12,-0.363339076986,-0.269208416679,1,7.75
12,0,192,-13,2,-5,3,0,22,-2,33,0,1,0,0,205,1,1,1,1,1,55,0,0,12,12,-0.108063975039,-0.0835091038278,1,16.0
12,1,34,33,1,1,3,3,2,0,0,31,1,1,0,1,1,1,1,0,0,55,0,0,12,12,0.309259947967,-0.0975550732167,1,2.83333333333
11,1,0,0,0,0,0,0,0,0,-35,31,0,0,1,0,0,0,0,0,1,56,5,11,11,11,0.294613185404,-0.112201835779,1,0.0
12,0,138,32,1,0,3,0,28,-2,-279,-1,1,0,0,106,1,1,0,1,1,55,0,0,12,12,-0.111108764589,-0.0726387355593,1,11.5
11,0,68,37,0,0,0,0,20,2,-6,8,0,0,0,31,1,0,0,1,1,56,5,11,11,11,0.202857653756,0.116091262413,1,6.18181818182
10,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,57,4,10,10,10,0.297388838113,-0.10942618307,1,0.0
11,0,169,2,1,0,3,0,-29,-1,41,0,1,0,0,167,1,1,0,1,1,56,5,11,11,11,-0.356501754831,-0.331946883621,1,15.3636363636
11,0,196,1,0,0,0,0,-8,-2,-966,0,0,0,0,195,1,0,0,1,1,56,5,11,11,11,-0.365355681591,-0.34080081038,1,17.8181818182
12,1,26,0,0,0,0,0,0,0,-2,4,0,0,0,26,1,0,0,0,1,55,0,0,12,12,-0.0784790317304,-0.109584791796,1,2.16666666667
12,0,126,10,0,0,0,0,27,1,4,5,0,0,0,116,1,0,0,1,1,55,0,0,12,12,0.149813021852,0.104792103967,1,10.5
12,0,177,-4,0,0,0,0,100,-2,62,0,0,0,0,181,1,0,0,1,1,55,0,0,12,12,0.357209135774,0.381764006985,1,14.75
12,0,97,-77,0,0,0,0,-14,-6,10,8,0,0,0,174,1,0,0,1,1,55,0,0,12,12,-0.426811036454,-0.513577427796,0,8.08333333333
11,0,80,34,1,1,4,4,-3,1,8,-2,1,1,0,46,1,1,1,1,1,56,5,11,11,11,-0.12534251323,-0.0729573263813,1,7.27272727273
12,0,95,-21,0,0,0,0,-3,0,27,5,0,0,0,116,1,0,0,0,1,55,0,0,12,12,-0.080070712161,-0.125091630046,1,7.91666666667
12,1,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,55,0,0,12,12,0.283473680294,-0.10942618307,1,0.0
11,1,0,0,0,0,0,0,0,0,-8,31,0,0,1,0,0,0,0,0,1,56,5,11,11,11,0.296754403209,-0.110060617975,1,0.0
11,0,118,51,0,0,0,0,47,0,-1032,4,0,0,0,67,1,0,0,0,1,56,5,11,11,11,0.118808555817,0.0877027957507,1,10.7272727273
12,0,186,-2,0,-2,0,-3,68,-1,683,0,0,1,0,188,1,0,1,1,1,55,0,0,12,12,0.270160474178,0.294715345388,1,15.5
12,0,71,-4,0,0,0,0,-4,0,22,11,0,0,0,75,1,0,0,0,1,55,0,0,12,12,-0.00291184198825,-0.131423706788,1,5.91666666667
10,0,93,5,0,0,0,0,-19,0,-13,-7,0,0,0,88,1,0,0,0,1,57,4,10,10,10,-0.345193659343,-0.223232683398,1,9.3
11,0,123,57,1,1,3,3,32,2,-146,8,1,1,0,66,1,1,1,1,1,56,5,11,11,11,0.26298170204,0.176215310697,1,11.1818181818
12,0,0,0,0,0,0,0,-2,0,0,15,0,0,1,0,0,0,0,0,0,55,0,0,12,12,0.0628752031533,-0.121297292923,1,0.0
11,0,182,6,4,3,3,0,-68,1,-432,-15,1,0,0,176,1,1,1,1,1,56,5,11,11,11,-0.726944554885,-0.493662316387,0,16.5454545455
11,1,48,11,0,-1,0,0,-33,1,15,-8,0,0,0,37,1,0,1,1,1,56,5,11,11,11,-0.386344977405,-0.25046884364,1,4.36363636364
12,0,136,10,0,0,0,0,44,1,-226,-1,0,0,0,126,1,0,0,1,1,55,0,0,12,12,0.148986505175,0.187456534205,1,11.3333333333
12,0,111,62,1,1,3,3,36,2,-15,-38,1,1,0,49,1,1,1,1,1,55,0,0,12,12,-0.342984466367,0.210346401972,1,9.25
11,0,0,0,0,0,0,0,0,0,-5,31,0,0,1,0,0,0,0,0,1,56,5,11,11,11,0.296992316298,-0.109822704886,1,0.0
12,0,19,-42,0,0,0,0,2,0,42,4,0,0,0,61,1,0,0,0,1,55,0,0,12,12,-0.0631185299,-0.0942242899659,1,1.58333333333
12,1,0,0,0,0,0,0,0,0,-1,30,0,0,1,0,0,0,0,0,1,55,0,0,12,12,0.283394375931,-0.109505487433,1,0.0
11,0,125,-2,1,0,3,0,104,0,0,0,1,0,0,127,1,1,0,0,0,56,5,11,11,11,0.483316658096,0.507871529306,0,11.3636363636
12,0,129,-22,0,0,0,0,3,-3,260,-3,0,0,0,151,1,0,0,1,1,55,0,0,12,12,-0.29822398824,-0.231923643572,1,10.75
12,0,184,-4,1,1,3,3,32,2,-10,-4,1,1,0,188,1,1,1,1,1,55,0,0,12,12,0.106785201593,0.187000704081,1,15.3333333333
11,0,79,-52,0,-2,0,-2,-5,-1,-89,4,0,1,0,131,1,0,1,1,1,56,5,11,11,11,-0.168697372519,-0.199803132585,1,7.18181818182
12,0,197,-6,1,-5,3,0,-4,1,229,4,1,0,0,203,1,1,1,1,1,55,0,0,12,12,-0.0302608569939,-0.0613666170598,1,16.4166666667
11,0,20,-50,0,0,0,0,-6,0,122,-1,0,0,0,70,1,0,0,0,1,56,5,11,11,11,-0.17383440936,-0.13536438033,1,1.81818181818
12,0,135,35,0,-3,0,-3,-20,1,-169,-4,0,1,0,100,1,0,1,1,1,55,0,0,12,12,-0.268114134894,-0.187898632406,1,11.25
12,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,55,0,0,12,12,0.297388838113,-0.10942618307,1,0.0
12,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,55,0,0,12,12,0.297388838113,-0.10942618307,1,0.0
11,1,38,-66,0,0,0,0,11,-1,23,0,0,0,0,104,1,0,0,1,1,56,5,11,11,11,-0.120507036299,-0.0959521650887,1,3.45454545455
11,0,4,-1,0,-2,0,-3,-12,0,0,-3,0,1,0,5,1,0,1,0,0,56,5,11,11,11,-0.246953186859,-0.18065284219,1,0.363636363636
10,0,110,-15,0,0,0,0,-11,0,-81,-10,0,0,0,125,1,0,0,0,1,57,4,10,10,10,-0.344847390078,-0.181140940676,1,11.0
12,0,38,-10,0,-1,0,-3,-4,0,43,-20,0,1,0,48,1,0,1,0,1,55,0,0,12,12,-0.432616342757,-0.129758315163,1,3.16666666667
11,0,69,-37,0,0,0,0,-5,-1,-96,-1,0,0,0,106,1,0,0,1,1,56,5,11,11,11,-0.238828292156,-0.200358263126,1,6.27272727273
10,0,41,-25,0,0,0,0,-1,0,-1,19,0,0,0,66,1,0,0,0,1,57,4,10,10,10,0.124392084994,-0.11544104236,1,4.1
10,1,15,-105,0,0,0,0,-50,-1,44,0,0,0,0,120,1,0,0,1,1,57,4,10,10,10,-0.480910495203,-0.456355623992,1,1.5
11,0,144,27,5,3,3,0,103,8,-167,-2,1,0,0,117,1,1,1,1,1,56,5,11,11,11,0.865435651402,0.917820838251,0,13.0909090909
11,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,56,5,11,11,11,0.297388838113,-0.10942618307,1,0.0
11,0,55,-10,0,0,0,0,9,0,-11,0,0,0,0,65,1,0,0,0,1,56,5,11,11,11,-0.0814334079348,-0.0568785367241,1,5.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
12,0,135,15,0,0,0,0,2,0,27,-4,0,0,0,120,1,0,0,0,1,55,0,0,12,12,-0.1756293579,-0.0954138554126,1,11.25
9,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,58,3,9,9,9,0.297388838113,-0.10942618307,1,0.0
10,0,125,-5,0,-1,0,-3,-24,0,1,0,0,1,0,130,1,0,1,0,1,57,4,10,10,10,-0.276355068158,-0.251800196948,1,12.5
7,0,45,-36,1,0,3,0,-5,-1,10,1,1,0,0,81,1,1,0,1,1,60,1,7,7,7,-0.202591714028,-0.191952000636,1,6.42857142857
11,0,179,-21,0,0,0,0,68,-4,31215,0,0,0,0,200,1,0,0,1,1,56,5,11,11,11,2.53055802909,2.5551129003,0,16.2727272727
10,0,115,23,0,0,0,0,18,0,-22,-15,0,0,0,92,1,0,0,0,1,57,4,10,10,10,-0.237613128876,-0.00433089037807,1,11.5
11,0,184,44,2,2,3,3,24,1,69,-1,1,1,0,140,1,1,1,1,1,56,5,11,11,11,0.0536701937595,0.0921402227894,1,16.7272727273
10,0,125,62,1,1,3,3,22,1,-84,8,1,1,0,63,1,1,1,1,1,57,4,10,10,10,0.154901936722,0.0681355453795,1,12.5
10,0,133,-10,0,-5,0,-3,1,1,-18,3,0,1,0,143,1,0,1,1,1,57,4,10,10,10,-0.0340864178688,-0.0512770201155,1,13.3
9,0,145,9,1,1,3,3,58,-4,-259,0,1,1,0,136,1,1,1,1,1,58,3,9,9,9,-0.0248230448347,-0.000268173623969,1,16.1111111111
11,0,9,9,1,0,3,1,4,0,2,31,1,1,0,0,1,1,0,0,1,56,5,11,11,11,0.321289666546,-0.0855253546371,1,0.818181818182
11,0,107,-32,0,-2,0,-3,-26,0,46,-1,0,1,0,139,1,0,1,0,1,56,5,11,11,11,-0.298572639491,-0.260102610461,1,9.72727272727
10,0,222,20,13,5,3,0,86,1,144,-2,1,0,0,202,1,1,1,1,1,57,4,10,10,10,0.413707268629,0.466092455478,0,22.2
11,0,114,10,0,-1,0,-3,3,0,-85,6,0,1,0,104,1,0,1,0,1,56,5,11,11,11,-0.0394243134505,-0.0983603891547,1,10.3636363636
11,0,88,16,0,0,0,0,35,0,14,-59,0,0,0,72,1,0,0,0,1,56,5,11,11,11,-0.746120682094,0.0994285004479,1,8.0
11,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,56,5,11,11,11,0.297388838113,-0.10942618307,1,0.0
7,0,144,-19,3,3,3,3,1,-3,-214,4,1,1,0,163,1,1,1,1,1,60,1,7,7,7,-0.250279261476,-0.281385021542,1,20.5714285714
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
11,0,29,29,0,0,0,0,8,0,0,31,0,0,0,0,1,0,0,0,0,56,5,11,11,11,0.344873277527,-0.0619417436565,1,2.63636363636
11,0,140,1,0,0,0,0,2,0,-603,0,0,0,0,139,1,0,0,0,1,56,5,11,11,11,-0.169930475385,-0.145375604175,1,12.7272727273
11,0,50,-1,0,0,0,0,5,0,-88,21,0,0,0,51,1,0,0,0,1,56,5,11,11,11,0.180936250601,-0.0867271923907,1,4.54545454545
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
11,1,22,-9,0,0,0,0,0,0,-11,31,0,0,0,31,1,0,0,0,1,56,5,11,11,11,0.296516490119,-0.110298531064,1,2.0
11,1,120,-12,0,0,0,0,11,-1,31,3,0,0,0,132,1,0,0,1,1,56,5,11,11,11,-0.0781271279371,-0.0953177301838,1,10.9090909091
11,1,141,-12,0,0,0,0,-1,0,85,4,0,0,0,153,1,0,0,0,1,56,5,11,11,11,-0.0775151070662,-0.108620867132,1,12.8181818182
10,0,120,36,0,0,0,0,17,1,-110,-4,0,0,0,84,1,0,0,1,1,57,4,10,10,10,-0.0438196451824,0.0363958573051,1,12.0
11,0,105,24,0,0,0,0,7,-1,-163,22,0,0,0,81,1,0,0,1,1,56,5,11,11,11,0.147133604476,-0.134444996335,1,9.54545454545
10,0,135,-18,0,0,0,0,34,0,234,-2,0,0,0,153,1,0,0,0,1,57,4,10,10,10,0.0585547185572,0.110939905406,1,13.5
10,0,57,0,0,0,0,0,-1,0,-44,16,0,0,0,57,1,0,0,0,1,57,4,10,10,10,0.0792365239222,-0.118851129974,1,5.7
10,0,41,-36,0,-1,0,-3,3,-1,15,5,0,1,0,77,1,0,1,1,1,57,4,10,10,10,-0.0990501215221,-0.144071039407,1,4.1
9,0,31,7,0,0,0,0,-2,0,-1,-18,0,0,0,24,1,0,0,0,1,58,3,9,9,9,-0.396404309242,-0.121376597287,1,3.44444444444
9,0,180,-22,2,-1,3,0,33,0,29,-1,1,0,0,202,1,1,1,0,1,58,3,9,9,9,0.0502769270113,0.0887469560412,1,20.0
11,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,56,5,11,11,11,0.297388838113,-0.10942618307,1,0.0
10,0,62,-38,0,0,0,0,11,-2,-126,20,0,0,0,100,1,0,0,1,1,57,4,10,10,10,0.092338683416,-0.161409601757,1,6.2
11,0,0,0,0,0,0,0,0,0,65,31,0,0,1,0,0,0,0,0,1,56,5,11,11,11,0.302543621716,-0.104271399468,1,0.0
10,1,141,-6,1,1,0,0,-1,-6,-333,-1,0,0,0,147,1,1,1,1,1,57,4,10,10,10,-0.502086639327,-0.463616610297,0,14.1
5,0,56,-66,1,1,3,3,-22,-6,-227,0,1,1,0,122,1,1,1,1,1,62,5,5,5,5,-0.604411872479,-0.579857001268,0,11.2
9,1,0,-45,0,0,0,0,-15,0,-961,9,0,0,1,45,1,0,0,0,1,58,3,9,9,9,-0.173989450762,-0.274670999923,1,0.0
10,0,219,22,0,0,0,0,46,-6,100,0,0,0,0,197,1,0,0,1,1,57,4,10,10,10,-0.174861610725,-0.150306739514,1,21.9
11,0,57,-20,0,-3,0,-3,-37,0,68,0,0,1,0,77,1,0,1,0,1,56,5,11,11,11,-0.348203889877,-0.323649018666,1,5.18181818182
10,1,14,0,0,0,0,0,0,0,4,31,0,0,0,14,1,0,0,0,1,57,4,10,10,10,0.297706055566,-0.109108965618,1,1.4
10,0,139,-16,0,0,0,0,-10,-1,69,0,0,0,0,155,1,0,0,1,1,57,4,10,10,10,-0.241505689057,-0.216950817846,1,13.9
3,0,66,66,0,0,0,0,72,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,0.293378900441,0.317933771652,1,22.0
9,1,0,-78,0,0,0,0,-4,-2,-915,3,0,0,1,78,1,0,0,1,1,58,3,9,9,9,-0.295823465908,-0.313014068154,1,0.0
9,0,92,-36,0,0,0,0,-4,-1,-18,-3,0,0,0,128,1,0,0,1,1,58,3,9,9,9,-0.254537312545,-0.188236967877,1,10.2222222222
8,1,96,7,0,0,0,0,-8,0,124,-8,0,0,0,89,1,0,0,0,1,59,2,8,8,8,-0.282953015222,-0.147076881457,1,12.0
10,0,73,-6,0,0,0,0,-12,0,-4,-2,0,0,0,79,1,0,0,0,1,57,4,10,10,10,-0.233355246492,-0.180970059643,1,7.3
9,0,68,0,0,0,0,0,13,8,-60,0,0,0,0,68,1,0,0,1,1,58,3,9,9,9,0.367551590491,0.392106461701,1,7.55555555556
9,0,109,-11,0,-1,0,-3,9,0,26,1,0,1,0,120,1,0,1,0,1,58,3,9,9,9,-0.0645839886804,-0.0539442752889,1,12.1111111111
8,0,98,52,1,1,3,3,4,2,32,3,1,1,0,46,1,1,1,1,1,59,2,8,8,8,0.0413265516309,0.0241359493842,1,12.25
7,1,73,-61,0,-2,0,-3,-16,-2,21,-1,0,1,0,134,1,0,1,1,1,60,1,7,7,7,-0.34848187243,-0.3100118434,1,10.4285714286
10,1,117,16,0,0,0,0,93,-1,55,0,0,0,0,101,1,0,0,1,1,57,4,10,10,10,0.368746207309,0.39330107852,1,11.7
6,0,126,4,5,3,3,0,-10,-1,-26,2,1,0,0,122,1,1,1,1,1,61,0,6,6,6,-0.221209287914,-0.224484732342,1,21.0
5,1,73,26,5,5,3,3,98,0,36,-6,1,1,0,47,1,1,1,0,1,62,5,5,5,5,0.367067338692,0.475113156818,0,14.6
9,0,155,28,0,0,0,0,8,30,-51,1,0,0,0,127,1,0,0,1,1,58,3,9,9,9,1.53260661735,1.54324633074,0,17.2222222222
10,0,67,36,0,0,0,0,26,1,5,16,0,0,0,31,1,0,0,1,1,57,4,10,10,10,0.297023507299,0.0989358534035,1,6.7
9,0,170,-2,0,-1,0,-3,-14,-2,27,-2,0,1,0,172,1,0,1,1,1,58,3,9,9,9,-0.350050094217,-0.297664907368,1,18.8888888889
10,0,55,-11,0,0,0,0,1,0,0,0,0,0,0,66,1,0,0,0,0,57,4,10,10,10,-0.128045499354,-0.103490628143,1,5.5
9,0,129,70,0,0,0,0,122,5,92,31,0,0,0,59,1,0,0,1,1,58,3,9,9,9,1.2970279734,0.890212952213,0,14.3333333333
9,0,219,-11,1,-2,2,-1,6,-2,603,0,1,1,0,230,1,1,1,1,1,58,3,9,9,9,-0.157829366891,-0.13327449568,1,24.3333333333
10,0,65,58,0,0,0,0,4,1,0,30,0,0,0,7,1,0,0,1,0,57,4,10,10,10,0.360856986565,-0.0320428767994,1,6.5
9,1,13,-21,0,-4,0,-3,-50,0,-360,4,0,1,0,34,1,0,1,0,1,58,3,9,9,9,-0.40364774006,-0.434753500126,1,1.44444444444
10,0,79,1,0,0,0,0,0,0,-98,3,0,0,0,78,1,0,0,0,1,57,4,10,10,10,-0.100007408409,-0.117198010655,1,7.9
10,0,55,0,0,0,0,0,-11,0,21,17,0,0,0,55,1,0,0,0,1,57,4,10,10,10,0.0389509160768,-0.173051895638,1,5.5
10,0,221,75,0,0,0,0,37,8,97,0,0,0,0,146,1,0,0,1,1,57,4,10,10,10,0.52245569374,0.547010564951,0,22.1
10,0,132,1,1,-8,3,0,7,0,13,0,1,0,0,131,1,1,1,0,1,57,4,10,10,10,-0.0914012130735,-0.0668463418627,1,13.2
9,0,58,36,0,0,0,0,8,1,-16,1,0,0,0,22,1,0,0,1,1,58,3,9,9,9,-0.020209240294,-0.00956952690243,1,6.44444444444
9,1,52,0,0,0,0,0,2,0,-44,31,0,0,0,52,1,0,0,0,1,58,3,9,9,9,0.30577055599,-0.101044465194,1,5.77777777778
10,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,57,4,10,10,10,0.297388838113,-0.10942618307,1,0.0
10,0,195,17,3,-1,3,0,125,2,207,0,1,0,0,178,1,1,1,1,1,57,4,10,10,10,0.731661487849,0.756216359059,0,19.5
5,1,68,16,3,2,3,0,-7,0,951,6,1,0,0,52,1,1,1,0,1,62,5,5,5,5,-0.016620542531,-0.0755566182353,1,13.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
10,0,129,-6,0,-2,0,-2,20,0,95,0,0,1,0,135,1,0,1,0,1,57,4,10,10,10,-0.00773604125107,0.0168188299597,1,12.9
10,0,136,0,0,0,0,0,20,3,121,7,0,0,0,136,1,0,0,1,1,57,4,10,10,10,0.252655236616,0.179804003092,1,13.6
9,0,133,1,0,0,0,0,10,0,3887,0,0,0,0,132,1,0,0,0,1,58,3,9,9,9,0.233630554411,0.258185425622,1,14.7777777778
9,0,150,15,0,0,0,0,31,0,452,0,0,0,0,135,1,0,0,0,1,58,3,9,9,9,0.0858667205744,0.110421591785,1,16.6666666667
8,1,109,10,0,0,0,0,3,0,150,6,0,0,0,99,1,0,0,0,1,59,2,8,8,8,-0.0207877881186,-0.0797238638229,1,13.625
8,1,40,-100,0,-1,0,-2,-16,0,4399,6,0,1,0,140,1,0,1,0,1,59,2,8,8,8,0.203400907147,0.144464831443,1,5.0
9,0,79,-42,0,-1,0,-3,-3,-1,39,12,0,1,0,121,1,0,1,1,1,58,3,9,9,9,-0.0353540416334,-0.177781064253,1,8.77777777778
9,0,216,48,0,0,0,0,70,0,68,0,0,0,0,168,1,0,0,0,1,58,3,9,9,9,0.28690048728,0.31145535849,1,24.0
9,0,80,15,0,-1,0,-3,0,0,41,4,0,1,0,65,1,0,1,0,1,58,3,9,9,9,-0.0750689441165,-0.106174704182,1,8.88888888889
9,0,194,14,0,0,0,0,71,8,-302,0,0,0,0,180,1,0,0,1,1,58,3,9,9,9,0.692622120365,0.717176991576,0,21.5555555556
6,0,81,36,2,0,3,0,54,1,0,1,1,0,0,45,1,1,0,1,0,61,0,6,6,6,0.254095156144,0.264734869535,1,13.5
7,1,135,-1,2,2,3,3,-45,0,17,-4,1,1,0,136,1,1,1,0,1,60,1,7,7,7,-0.455393483086,-0.375177980598,1,19.2857142857
9,0,192,-6,0,0,0,0,-16,-1,-28,-3,0,0,0,198,1,0,0,1,1,58,3,9,9,9,-0.326557015297,-0.260256670628,1,21.3333333333
9,0,210,9,0,-1,0,-1,7,8,-589,0,0,1,0,201,1,0,1,1,1,58,3,9,9,9,0.289986252843,0.314541124054,1,23.3333333333
4,0,45,40,0,0,0,0,74,1,0,1,0,0,0,5,1,0,0,1,0,63,4,4,4,4,0.372806254678,0.383445968069,1,11.25
8,0,21,1,0,0,0,0,-2,0,0,-3,0,0,0,20,1,0,0,0,0,59,2,8,8,8,-0.187597637592,-0.121297292923,1,2.625
3,0,64,64,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0265000209636,0.0510548921744,1,21.3333333333
7,1,33,-36,0,0,0,0,-4,-1,-148,22,0,0,0,69,1,0,0,1,1,60,1,7,7,7,0.0830320657293,-0.198546535082,1,4.71428571429
6,0,195,54,1,1,3,3,96,-2,-51,0,1,1,0,141,1,1,1,1,1,61,0,6,6,6,0.324505523035,0.349060394246,1,32.5
8,1,107,-10,0,0,0,0,-28,0,102,0,0,0,0,117,1,0,0,0,1,59,2,8,8,8,-0.292087547191,-0.26753267598,1,13.375
8,1,93,10,0,0,0,0,45,0,-272,0,0,0,0,83,1,0,0,0,1,59,2,8,8,8,0.111548130653,0.136103001864,1,11.625
8,0,78,-10,0,0,0,0,-5,0,-62,-3,0,0,0,88,1,0,0,0,1,59,2,8,8,8,-0.210321172885,-0.144020828217,1,9.75
8,0,41,6,0,0,0,0,-4,0,12,2,0,0,0,35,1,0,0,0,1,59,2,8,8,8,-0.128941305992,-0.13221675042,1,5.125
8,0,129,13,0,-1,0,-3,131,1,40,0,0,1,0,116,1,0,1,1,1,59,2,8,8,8,0.700389902205,0.724944773416,0,16.125
4,0,95,75,4,2,3,0,65,0,4,4,1,0,0,20,1,1,1,0,1,63,4,4,4,4,0.307807864684,0.276702104618,1,23.75
6,0,51,-46,0,0,0,0,-13,0,3,10,0,0,0,97,1,0,0,0,1,61,0,6,6,6,-0.0717537770469,-0.186350484028,1,8.5
8,0,21,-47,0,0,0,0,-12,-1,0,-3,0,0,0,68,1,0,0,1,0,59,2,8,8,8,-0.300594273423,-0.234293928754,1,2.625
9,0,132,33,0,0,0,0,15,1,-4,-2,0,0,0,99,1,0,0,1,1,58,3,9,9,9,-0.0194541769073,0.0329310099418,1,14.6666666667
8,0,152,66,1,0,3,0,20,3,0,-1,1,0,0,86,1,1,0,1,0,59,2,8,8,8,0.131738146126,0.170208175156,1,19.0
6,0,145,-3,1,-3,3,0,34,0,514,2,1,0,0,148,1,1,1,0,1,61,0,6,6,6,0.136420571506,0.133145127078,1,24.1666666667
9,0,81,-40,0,0,0,0,-18,1,-38,3,0,0,0,121,1,0,0,1,1,58,3,9,9,9,-0.148448048738,-0.165638650985,1,9.0
9,0,202,12,10,4,3,0,47,-2,-253,-1,1,0,0,190,1,1,1,1,1,58,3,9,9,9,0.00372869245896,0.0421987214889,1,22.4444444444
8,0,169,26,3,1,3,0,25,1,-26,0,1,0,0,143,1,1,1,1,1,59,2,8,8,8,0.0659869920095,0.0905418632203,1,21.125
6,0,153,8,0,0,0,0,1,1,431,0,0,0,0,145,1,0,0,1,1,61,0,6,6,6,-0.040224232288,-0.0156693610772,1,25.5
9,0,148,-10,0,0,0,0,-13,2,-33,6,0,0,0,158,1,0,0,1,1,58,3,9,9,9,-0.0229871922678,-0.0819232679721,1,16.4444444444
9,0,105,90,0,0,0,0,30,4,-2,0,0,0,0,15,1,0,0,1,1,58,3,9,9,9,0.258491331049,0.28304620226,1,11.6666666667
3,0,2,2,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,-0.00339884589353,0.0211560253172,1,0.666666666667
9,1,0,-25,0,0,0,0,-6,0,13,-7,0,0,1,25,1,0,0,0,1,58,3,9,9,9,-0.265969531855,-0.14400855591,1,0.0
8,0,76,15,0,-1,0,-3,42,-1,-204,5,0,1,0,61,1,0,1,1,1,59,2,8,8,8,0.115068865097,0.0700479472119,1,9.5
9,0,134,-11,1,-1,3,0,-25,0,-111,0,1,0,0,145,1,1,1,0,1,58,3,9,9,9,-0.291172711754,-0.266617840543,1,14.8888888889
9,1,173,62,0,0,0,0,35,-3,-134,0,0,0,0,111,1,0,0,1,1,58,3,9,9,9,-0.0977866761955,-0.0732318049848,1,19.2222222222
6,0,52,-25,0,0,0,0,11,0,1504,9,0,0,0,77,1,0,0,0,1,61,0,6,6,6,0.175820232409,0.0751386832475,1,8.66666666667
9,0,218,0,3,-5,3,0,-75,-8,766,0,1,0,0,218,1,1,1,1,1,58,3,9,9,9,-0.947529224149,-0.922974352938,0,24.2222222222
9,0,108,13,0,-1,0,-3,-4,0,-3,0,0,1,0,95,1,0,1,0,1,58,3,9,9,9,-0.157961187077,-0.133406315866,1,12.0
8,0,143,-3,0,0,0,0,51,1,55,0,0,0,0,146,1,0,0,1,1,59,2,8,8,8,0.226735073516,0.251289944727,1,17.875
6,1,90,25,0,-1,0,-3,-4,0,0,3,0,1,0,65,1,0,1,0,0,61,0,6,6,6,-0.11597780053,-0.133168402777,1,15.0
9,0,113,39,0,0,0,0,1,4,23,-16,0,0,0,74,1,0,0,1,1,58,3,9,9,9,-0.134299677854,0.112897718464,1,12.5555555556
9,0,78,-1,0,0,0,0,6,0,-38,4,0,0,0,79,1,0,0,0,1,58,3,9,9,9,-0.0457206592423,-0.0768264193083,1,8.66666666667
8,1,23,-12,0,0,0,0,-8,0,1,-28,0,0,0,35,1,0,0,0,1,59,2,8,8,8,-0.571010608268,-0.156831318121,1,2.875
7,0,129,-8,0,0,0,0,47,1,-59,-1,0,0,0,137,1,0,0,1,1,60,1,7,7,7,0.180036998595,0.218507027625,1,18.4285714286
8,0,141,3,1,-1,4,2,8,2,-964,-1,1,1,0,138,1,1,1,1,1,59,2,8,8,8,-0.0695790056008,-0.0311089765709,1,17.625
9,0,168,-11,0,0,0,0,36,-3,-52,0,0,0,0,179,1,0,0,1,1,58,3,9,9,9,-0.0853481634935,-0.0607932922827,1,18.6666666667
8,0,210,19,1,1,3,3,35,-1,126,0,1,1,0,191,1,1,1,1,1,59,2,8,8,8,0.030114631342,0.0546695025528,1,26.25
9,0,70,-32,0,0,0,0,-12,0,-12,-2,0,0,0,102,1,0,0,0,1,58,3,9,9,9,-0.233989681397,-0.181604494548,1,7.77777777778
