ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1
 444 ,13,0,0,0,0,0,0,0,0,0,2,31
 445 ,12,0,158,-20,1,0,3,0,-36,0,13,1
 446 ,12,0,120,-1,0,0,0,0,1,0,0,8
 447 ,12,0,57,8,0,0,0,0,10,0,-36,31
 448 ,13,0,69,-1,0,0,0,0,5,0,24,-1
 449 ,13,0,113,7,1,1,3,3,6,-1,130,10
 450 ,13,0,142,-2,0,-2,0,-3,30,0,34,0
 451 ,13,0,127,-49,4,3,3,0,-4,0,47,-25
 452 ,13,0,151,-32,1,-1,3,0,42,-2,-286,0
 453 ,13,1,20,-1,0,0,0,0,0,0,44,31
 454 ,11,0,172,2,0,-9,0,-3,-31,2,134,-1
 455 ,12,1,70,-8,0,0,0,0,-22,2,-25,-2
 456 ,12,0,76,14,1,-1,3,0,-7,0,-12,-7
 457 ,12,1,26,-23,0,0,0,0,-2,0,-3,-17
 458 ,9,1,85,0,0,0,0,0,2,0,-12,1
 459 ,12,0,74,34,0,0,0,0,24,0,76,2
 460 ,13,0,90,11,0,0,0,0,5,0,37,23
 461 ,12,1,67,21,0,0,0,0,-6,0,-81,2
 462 ,13,0,115,-3,0,0,0,0,-4,0,52,-3
 463 ,12,0,102,-38,1,0,3,0,-11,-1,-46,3
 464 ,12,0,87,13,0,-1,0,-2,-17,0,43,-4
 465 ,12,0,212,-14,4,-1,3,0,77,0,-27,-2
 466 ,7,0,237,34,4,-1,3,0,56,2,233,0
 467 ,4,0,79,79,1,1,3,3,41,2,0,0
 468 ,10,0,129,22,0,0,0,0,97,0,172,-2
 469 ,12,0,85,47,1,1,3,3,29,1,-42,28
 470 ,13,0,158,-13,0,0,0,0,-20,-7,130,0
 471 ,12,0,149,16,2,0,3,0,-15,1,-1583,0
 472 ,13,1,110,-15,3,3,3,3,10,-1,-15,0
 473 ,12,1,205,0,0,-1,0,-2,46,1,-412,-1
 474 ,12,0,148,-2,0,0,0,0,12,0,-229,0
 475 ,12,0,0,0,0,0,0,0,0,0,367,31
 476 ,13,0,43,-25,0,0,0,0,-1,0,-1,24
 477 ,11,0,220,25,0,0,0,0,32,-3,180,0
 478 ,12,0,158,40,1,1,3,3,28,1,-167,-1
 479 ,11,0,105,-11,0,-1,0,-3,-17,0,72,-2
 480 ,11,0,48,-21,0,-1,0,-3,10,-1,-30,15
 481 ,11,0,184,31,2,0,3,1,-13,1,-152,3
 482 ,12,0,159,17,0,0,0,0,-14,-2,-1035,0
 483 ,12,0,163,26,7,3,3,0,43,3,-168,-1
 484 ,11,0,125,1,0,0,0,0,62,3,-851,0
 485 ,7,0,137,28,2,2,3,3,31,0,12,-1
 486 ,13,0,217,-6,1,-1,4,1,2,2,6593,0
 487 ,13,0,98,7,0,0,0,0,16,0,8,-8
 488 ,12,0,0,0,0,0,0,0,0,0,0,31
 489 ,12,0,206,16,1,1,3,3,41,0,-388,0
 490 ,11,0,68,0,0,0,0,0,8,0,-58,-11
 491 ,13,0,164,9,0,0,0,0,-30,-3,102,0
 492 ,12,0,98,-2,0,0,0,0,3,0,785,0
 493 ,12,0,132,-9,0,0,0,0,8,3,-94,6
 494 ,12,1,127,-7,2,2,2,2,54,0,82,-2
 495 ,13,0,81,22,2,2,3,3,22,0,0,1
 496 ,13,0,118,-33,0,0,0,0,12,-1,18,-5
 497 ,12,0,62,0,0,0,0,0,-14,0,6,2
 498 ,13,0,122,-2,0,0,0,0,-26,0,31,0
 499 ,13,0,37,28,0,0,0,0,0,0,-16,31
 500 ,13,0,153,-9,0,0,0,0,23,2,138,2
 501 ,12,0,134,26,0,0,0,0,35,1,123,-23
 502 ,12,0,94,-47,0,-1,0,-3,-16,-1,-83,1
 503 ,12,0,279,-6,6,0,3,0,-37,-6,-1154,0
 504 ,12,0,50,18,2,1,3,0,132,0,0,-2
 505 ,12,0,202,36,1,-2,0,-3,42,0,-374,0
 506 ,12,0,170,-13,2,0,4,1,129,-1,-106,0
 507 ,13,0,91,27,0,0,0,0,-2,1,-185,-14
 508 ,6,0,0,0,0,0,0,0,-6,0,0,-33
 509 ,13,0,44,0,0,0,0,0,0,0,64,31
 510 ,11,0,114,2,0,-1,0,-3,-4,2,77,4
 511 ,12,1,129,-1,0,0,0,0,1,1,-3,2
 512 ,13,0,134,2,1,1,3,3,47,0,-147,-1
 513 ,5,0,128,3,1,1,3,3,-70,1,0,0
 514 ,11,0,57,-72,0,0,0,0,-15,-1,183,2
 515 ,12,0,89,-1,2,1,3,-1,37,2,-5,0
 516 ,13,0,144,7,0,0,0,0,12,1,70,31
 517 ,13,0,92,71,0,0,0,0,16,1,-30,31
 518 ,10,0,112,-15,0,0,0,0,71,0,4,-18
 519 ,12,0,135,61,2,2,3,3,31,2,56,23
 520 ,12,0,37,-38,0,0,0,0,-10,-3,-94,-2
 521 ,12,0,122,-4,0,0,0,0,-3,-3,-159,0
 522 ,13,0,28,-30,0,0,0,0,-6,0,-42,11
 523 ,12,1,0,0,0,0,0,0,0,0,0,31
 524 ,12,1,152,-36,0,0,0,0,-5,0,-142,20
 525 ,13,0,148,-2,0,0,0,0,-1,0,-1055,0
 526 ,13,0,0,0,1,1,0,0,24,0,0,31
 527 ,12,0,128,45,0,0,0,0,10,1,-24,0
 528 ,5,0,40,-8,0,0,0,0,-14,0,6,4
 529 ,12,0,90,53,0,0,0,0,13,0,0,-6
 530 ,12,0,26,0,0,0,0,0,0,0,9,31
 531 ,11,0,120,-23,0,0,0,0,-9,2,-219,5
 532 ,12,0,231,6,1,-1,3,0,65,2,-7253,0
 533 ,7,0,60,-9,0,-1,0,-3,-11,0,-32,-15
 534 ,12,1,162,28,0,-1,0,-3,8,-8,-96,0
 535 ,11,0,112,-1,0,0,0,0,-59,0,34,0
 536 ,11,0,25,16,0,0,0,0,-2,0,0,-112
 537 ,12,0,121,18,2,2,3,3,1,2,-9,3
 538 ,13,0,161,18,2,2,3,3,15,-3,-86,1
 539 ,12,0,89,-40,1,1,3,3,-23,0,-1620,0
 540 ,13,0,159,65,0,-1,0,-3,23,5,178,0
 541 ,12,0,111,35,0,0,0,0,111,3,-43,-2
 542 ,13,0,171,32,0,0,0,0,27,3,-1914,-5
 543 ,12,1,0,0,0,0,0,0,0,0,0,31
 544 ,8,0,196,-8,0,-1,0,-3,2,-2,96,1
 545 ,8,0,121,-4,0,0,0,0,21,0,28,-1
 546 ,5,0,25,4,0,-2,0,-3,-26,0,5,1
 547 ,13,0,146,-19,0,-2,0,-3,-4,-10,122,-2
 548 ,12,1,0,0,0,0,0,0,0,0,2,31
 549 ,12,1,36,-5,1,1,3,3,5,0,344,-31
 550 ,13,0,139,14,5,5,3,3,127,2,-501,0
 551 ,11,0,0,0,0,0,0,0,0,0,-4,31
 552 ,13,0,170,5,1,1,3,3,7,-4,33,3
 553 ,3,0,9,9,0,0,0,0,20,0,0,0
 554 ,12,0,31,25,0,0,0,0,0,0,15,30
 555 ,12,0,107,42,0,-1,0,-3,15,2,-341,-11
 556 ,11,0,121,2,0,0,0,0,24,1,-318,-1
 557 ,5,0,44,17,0,-3,0,-3,2,0,-1,5
 558 ,13,0,139,-6,2,-4,3,-1,9,44,1734,0
 559 ,12,0,85,-12,1,1,3,3,-3,0,1,2
 560 ,12,0,92,-1,0,0,0,0,3,0,42,10
 561 ,13,0,151,-3,1,-1,3,0,-1,-1,166,0
 562 ,12,0,36,-38,1,-4,3,0,32,-2,80,-1
 563 ,13,0,3,3,0,0,0,0,1,0,9,6
 564 ,12,1,106,2,0,0,0,0,22,1,-2,1
 565 ,12,0,171,-22,7,-1,3,0,19,-2,-1296,-1
 566 ,13,0,89,6,0,0,0,0,5,0,696,21
 567 ,12,0,178,-6,4,0,3,0,22,1,-1053,7
 568 ,11,0,109,10,0,0,0,0,40,0,-483,0
 569 ,8,0,109,-17,2,-1,3,0,-30,0,99,5
 570 ,2,0,0,0,0,0,0,0,0,0,0,0
 571 ,11,1,145,0,0,0,0,0,0,0,-39,7
 572 ,11,0,0,-20,0,0,0,0,-11,0,-8,-16
 573 ,12,0,35,-1,0,0,0,0,1,0,0,19
 574 ,8,1,135,-2,1,1,2,2,82,-3,-248,0
 575 ,12,0,175,-14,0,-1,0,-2,86,2,-116,0
 576 ,12,0,209,-15,1,-5,3,0,15,0,6519,0
 577 ,12,0,21,-16,0,0,0,0,-5,0,-1,-3
 578 ,16,0,74,1,0,0,0,0,13,1,-907,3
 579 ,6,0,120,34,0,0,0,0,26,0,9,10
 580 ,16,0,31,-16,0,0,0,0,-1,0,568,4
 581 ,17,0,166,-24,0,0,0,0,37,1,-23,0
 582 ,17,0,160,-2,2,0,3,0,22,0,366,0
 583 ,17,0,0,0,0,0,0,0,0,0,-16,31
 584 ,17,0,141,-7,0,0,0,0,76,3,143,0
 585 ,17,0,10,-12,0,0,0,0,0,0,-21,31
 586 ,9,0,175,-26,2,-3,3,0,23,-1,-12686,0
 587 ,16,0,217,0,0,-4,0,-3,17,1,-69,0
 588 ,16,0,181,6,2,-2,3,0,37,-1,46,3
 589 ,16,0,196,-6,0,-1,0,-3,12,1,135,-2
 590 ,17,1,95,10,2,2,3,3,9,0,-2554,-11
 591 ,13,1,77,1,0,0,0,0,3,0,0,17
 592 ,16,0,107,26,0,0,0,0,18,7,15,0
 593 ,16,0,26,-12,0,0,0,0,-2,0,-20,-7
 594 ,17,0,196,14,8,-1,3,0,24,28,880,0
 595 ,16,0,122,-22,0,0,0,0,-25,-1,-44,5
 596 ,15,1,165,2,1,0,0,-3,1,6,-325,-1
 597 ,16,0,158,-6,1,0,3,0,-6,-3,-1,0
 598 ,15,0,101,5,1,1,4,4,36,0,0,-12
 599 ,15,0,55,25,0,0,0,0,16,0,-20,-17
 600 ,16,0,38,-45,0,0,0,0,-2,0,17,4
 601 ,16,0,201,51,0,0,0,0,69,1,24,0
 602 ,15,0,142,-16,2,2,3,3,82,7,-238,-2
 603 ,16,0,180,-22,1,-1,2,-1,59,1,-489,3
 604 ,16,0,0,0,0,0,0,0,0,0,0,31
 605 ,14,0,226,21,7,4,3,0,23,-4,1178,0
 606 ,16,0,151,-19,0,0,0,0,31,-1,7,-2
 607 ,15,0,80,16,0,0,0,0,60,2,0,4
 608 ,16,0,114,-32,0,0,0,0,3,-1,-116,5
 609 ,16,0,88,10,0,0,0,0,16,0,-180,7
 610 ,13,0,122,14,0,0,0,0,-24,0,-11,2
 611 ,16,0,127,-17,0,-4,0,-3,7,4,54,1
 612 ,16,0,130,-3,0,0,0,0,17,-2,-18,0
 613 ,14,0,150,-2,0,0,0,0,11,4,18,0
 614 ,16,0,90,-27,0,0,0,0,-1,-1,-30,3
 615 ,16,0,115,34,0,0,0,0,10,4,-51,-1
 616 ,16,0,117,15,1,0,3,-1,-10,0,0,0
 617 ,16,0,44,29,0,-2,0,-3,-3,0,49,10
 618 ,16,0,120,13,1,1,3,3,21,0,-705,8
 619 ,16,0,93,61,0,0,0,0,14,1,-74,0
 620 ,16,0,119,24,0,0,0,0,12,0,24,3
 621 ,16,0,164,15,0,0,0,0,11,-10,196,0
 622 ,14,0,0,-11,0,0,0,0,0,0,-2,31
 623 ,16,0,0,0,0,0,0,0,-2,0,-54,25
 624 ,11,0,94,-22,0,0,0,0,-10,-2,-110,-1
 625 ,16,0,0,0,0,0,0,0,0,0,0,31
 626 ,15,0,72,9,0,-1,0,-3,9,0,7,-77
 627 ,16,0,75,-14,1,-1,3,0,1,3,4911,-4
 628 ,15,0,137,-2,1,-1,3,0,5,-1,51,0
 629 ,11,0,81,60,0,0,0,0,6,1,-32,31
 630 ,16,0,183,4,3,0,3,0,13,2,-96,-2
 631 ,16,0,18,-10,0,0,0,0,-14,0,0,-54
 632 ,16,0,118,19,0,0,0,0,-13,0,27,0
 633 ,16,0,17,0,0,0,0,0,0,0,0,30
 634 ,16,0,124,17,0,0,0,0,-8,-3,-14,2
 635 ,15,0,123,30,2,2,3,3,10,0,24,4
 636 ,15,0,148,28,0,0,0,0,5,1,-2,-4
 637 ,16,0,83,-4,0,0,0,0,-1,0,1060,-74
 638 ,16,0,149,17,1,1,3,3,3,1,652,-1
 639 ,16,0,151,-14,1,1,3,3,7,-3,105,-2
 640 ,15,1,10,1,0,0,0,0,0,0,-3,31
 641 ,15,0,5,-35,0,0,0,0,-8,0,0,11
 642 ,15,0,200,0,0,-7,0,-3,-37,-15,-755,0
 643 ,16,0,26,0,0,0,0,0,0,0,5,31
 644 ,16,0,113,0,0,0,0,0,3,0,325,0
 645 ,16,0,0,0,0,0,0,0,0,0,1,31
 646 ,16,0,61,-1,0,0,0,0,10,0,2,-4
 647 ,16,0,117,16,0,-1,0,-3,-4,1,3,3
 648 ,16,0,17,17,0,0,0,0,0,0,-30,31
 649 ,16,0,112,16,0,0,0,0,-8,1,-1,-1
 650 ,14,0,173,-17,0,-5,0,-3,-33,-6,-20,0
 651 ,2,0,0,0,0,0,0,0,0,0,0,0
 652 ,16,0,141,-1,3,1,3,0,22,-1,1506,-2
 653 ,16,0,164,78,0,0,0,0,27,8,55,-8
 654 ,15,0,86,-37,1,1,3,3,-16,-1,-525,-13
 655 ,16,0,33,33,0,0,0,0,8,0,-7,30
 656 ,13,0,158,-21,0,0,0,0,27,-1,-78,0
 657 ,6,0,26,26,1,0,3,0,41,0,0,8
 658 ,16,0,98,-28,2,2,3,3,22,-2,277,1
 659 ,16,0,45,-41,0,0,0,0,5,0,-92,-8
 660 ,15,0,196,2,1,0,2,-1,-20,1,-968,3
 661 ,15,0,124,20,0,0,0,0,10,0,841,0
 662 ,16,0,85,0,0,-1,0,-3,7,0,0,0
 663 ,16,0,91,9,0,0,0,0,10,0,-617,3
 664 ,16,0,63,-31,0,0,0,0,0,0,-25,31
 665 ,16,0,186,-8,2,2,3,3,79,-3,533,0
 666 ,16,0,35,0,0,0,0,0,4,0,-16,-2
 667 ,12,0,141,-21,0,0,0,0,-3,0,-503,0
 668 ,16,0,68,68,0,0,0,0,70,0,0,31
 669 ,16,0,234,18,3,2,3,0,88,1,189,0
 670 ,13,1,77,-8,0,0,0,0,0,0,6,-1
 671 ,15,0,148,20,5,3,3,0,47,0,33,0
 672 ,16,0,148,1,0,0,0,0,17,1,85,2
 673 ,14,1,110,14,0,0,0,0,33,0,17,3
 674 ,15,0,69,-4,0,0,0,0,-2,0,-18,19
 675 ,16,0,29,-10,0,0,0,0,0,0,-11,31
 676 ,16,0,62,-14,0,0,0,0,-27,0,-224,0
 677 ,15,0,25,25,2,2,3,3,4,0,0,31
 678 ,15,0,0,0,0,0,0,0,0,0,-5,31
 679 ,15,0,41,-16,0,0,0,0,6,0,13,31
 680 ,16,0,21,-31,1,1,3,3,6,0,-88,30
 681 ,15,0,124,45,0,0,0,0,4,2,-658,31
 682 ,15,0,156,-6,1,1,3,3,4,-6,-94,-12
 683 ,15,0,210,41,1,1,3,3,71,1,-798,3
 684 ,13,0,202,11,0,0,0,0,54,0,-142,-1
 685 ,11,0,108,18,0,0,0,0,15,0,-82,6
 686 ,15,0,156,-5,0,-2,0,-3,6,0,100,0
 687 ,15,0,77,10,0,0,0,0,22,0,-128,-3
 688 ,16,0,166,-1,0,0,0,0,4,0,15,11
 689 ,16,0,0,0,0,0,0,0,0,0,0,31
 690 ,12,0,178,-16,0,0,0,0,-6,0,-475,0
 691 ,12,0,31,11,3,2,3,0,67,0,-1,0
 692 ,16,0,152,-24,1,0,3,0,-11,-7,955,0
 693 ,12,0,170,-15,0,0,0,0,-8,-4,241,-1
 694 ,15,0,198,12,9,3,3,0,9,0,218,-1
 695 ,16,0,85,-2,0,0,0,0,1,0,-139,19
 696 ,16,0,171,17,2,-2,3,0,70,3,327,0
 697 ,16,0,73,9,1,0,3,0,28,0,0,-15
 698 ,15,0,165,13,1,1,2,2,92,3,-1919,0
 699 ,16,0,107,1,0,0,0,0,5,0,-13,2
 700 ,12,0,71,10,0,0,0,0,58,0,2114,-1
 701 ,16,0,140,0,0,0,0,0,-50,0,0,0
 702 ,16,0,142,46,3,3,3,3,34,1,9,-2
 703 ,15,0,0,-52,0,0,0,0,-9,0,-41,2
 704 ,16,0,0,-26,0,0,0,0,-1,0,0,-39
 705 ,16,0,97,-11,0,0,0,0,13,2,-3681,0
 706 ,12,1,122,-16,0,0,0,0,7,-7,33,-2
 707 ,16,0,90,32,0,0,0,0,26,2,0,14
 708 ,10,0,98,8,0,0,0,0,24,0,-167,31
 709 ,15,0,161,-6,2,-1,3,0,14,0,253,0
 710 ,15,0,63,-1,0,0,0,0,-4,0,-10,-4
 711 ,15,0,99,-12,0,0,0,0,3,0,591,-10
 712 ,12,0,78,-47,1,1,3,3,-5,-1,55,2
 713 ,15,0,90,-15,1,-4,3,0,16,0,84,0
 714 ,15,0,195,16,2,0,3,-1,20,1,200,0
 715 ,14,0,35,-40,5,3,3,0,26,0,-91,3
 716 ,14,0,78,42,0,0,0,0,2,1,0,-8
 717 ,16,0,166,-17,0,0,0,0,2,-2,1384,7
 718 ,16,0,64,10,0,0,0,0,3,0,1,3
 719 ,16,0,153,3,0,0,0,0,127,-2,-80,0
 720 ,16,0,85,-29,0,0,0,0,3,-2,-1,6
 721 ,16,0,102,0,4,3,3,0,-12,0,-240,0
 722 ,16,0,192,17,0,-1,0,-3,89,1,166,0
 723 ,15,0,1,1,0,0,0,0,2,0,11,31
 724 ,14,0,131,-48,0,0,0,0,-10,-2,5,-1
 725 ,15,0,128,-41,1,1,3,3,56,-1,-62,0
 726 ,16,1,38,36,0,0,0,0,0,0,-175,31
 727 ,16,0,183,5,1,-1,3,0,4,6,-328,-1
 728 ,15,0,85,-12,1,-6,3,0,-30,0,-37,0
 729 ,13,0,50,-11,0,0,0,0,3,0,-77,16
 730 ,15,0,259,-6,0,-8,0,-3,91,2,2482,0
 731 ,3,0,126,126,0,0,0,0,82,0,0,0
 732 ,16,0,153,-64,0,-1,0,-3,18,-2,-125,4
 733 ,14,0,133,-11,0,0,0,0,19,-1,503,-1
 734 ,55,0,192,-7,2,-3,3,0,-49,0,282,0
 735 ,16,0,86,25,0,0,0,0,2,0,45,31
 736 ,14,0,76,0,1,1,3,3,14,0,356,-2
 737 ,15,0,170,-1,0,-1,0,-3,64,2,-101,-1
 738 ,16,1,120,-12,0,0,0,0,-5,1,1950,1
 739 ,13,0,112,35,0,0,0,0,26,2,927,2
 740 ,15,0,114,-1,0,0,0,0,-1,0,-5,3
 741 ,2,0,0,0,0,0,0,0,0,0,0,0
 742 ,16,0,195,-12,1,-1,3,0,5,0,87,-7
 743 ,16,0,114,-11,0,0,0,0,-24,0,-26,-1
 744 ,13,0,63,-20,0,0,0,0,5,0,-7,27
 745 ,4,0,167,72,3,3,3,3,131,2,1456,4
 746 ,15,0,235,15,1,0,3,0,-2,-2,2054,0
 747 ,15,0,32,25,0,0,0,0,2,0,0,31
 748 ,16,0,81,36,0,0,0,0,46,0,299,3
 749 ,16,0,127,-20,0,0,0,0,13,0,-394,-1
 750 ,16,1,183,-4,1,1,3,3,30,-2,-7192,0
 751 ,12,0,35,0,1,1,4,4,13,0,-10,-14
 752 ,16,0,80,-5,0,0,0,0,92,0,-40,0
 753 ,3,0,120,120,6,6,3,3,146,0,0,0
 754 ,15,0,148,37,1,-1,3,0,76,1,-35,-14
 755 ,4,0,172,-4,1,-4,3,0,35,5,1001,0
 756 ,15,0,223,21,4,2,3,0,30,0,32,0
 757 ,12,0,198,7,0,-1,0,-3,44,0,-23,0
 758 ,15,0,195,4,0,-3,0,-3,54,-2,2586,0
 759 ,7,0,147,34,2,1,3,-1,24,2,-33,2
 760 ,12,1,78,20,0,-1,0,-3,48,0,48,31
 761 ,10,0,0,0,0,0,0,0,0,0,-1,31
 762 ,15,0,113,64,0,0,0,0,18,2,147,-16
 763 ,15,0,170,29,2,2,3,3,35,2,-1,-7
 764 ,15,1,104,71,0,0,0,0,6,0,1,-19
 765 ,16,0,103,10,0,0,0,0,22,0,-255,4
 766 ,14,0,135,-5,0,0,0,0,-3,-3,-186,4
 767 ,15,0,199,14,5,0,3,0,46,0,1304,0
 768 ,16,0,125,0,0,0,0,0,27,0,-1508,6
 769 ,14,0,131,7,0,0,0,0,5,-1,-249,-4
 770 ,15,0,26,-37,0,-1,0,-3,1,-1,0,0
 771 ,2,0,0,0,0,0,0,0,0,0,0,0
 772 ,15,0,66,-38,2,2,3,3,46,-12,2,5
 773 ,15,0,201,7,1,1,3,3,42,2,40,-2
 774 ,16,0,111,35,0,0,0,0,12,0,-315,31
 775 ,16,0,0,0,0,0,0,0,0,0,0,31
 776 ,15,0,24,24,0,0,0,0,2,0,-4,31
 777 ,5,0,17,-53,0,-2,0,-3,-34,0,2,7
 778 ,14,0,139,11,2,1,3,0,29,0,-54,3
 779 ,15,0,133,7,0,-1,0,-3,9,5,-21,2
 780 ,9,1,136,35,0,0,0,0,42,-1,1,0
 781 ,16,0,206,0,0,-2,0,-3,40,1,-164,0
 782 ,16,0,66,40,1,1,3,3,14,0,29,13
 783 ,16,0,133,38,0,0,0,0,7,-4,-13,3
 784 ,16,0,124,1,0,0,0,0,-11,0,124,-1
 785 ,16,0,67,-38,0,0,0,0,4,0,21,4
 786 ,16,0,200,0,0,0,0,0,16,1,-1940,3
 787 ,12,1,0,0,0,0,0,0,0,0,0,31
 788 ,16,0,0,0,0,0,0,0,0,0,0,31
 789 ,10,0,207,6,1,1,3,3,107,1,15,-1
 790 ,12,1,157,-20,0,0,0,0,4,-3,107,5
 791 ,15,0,131,-62,0,0,0,0,-47,-2,-313,-3
 792 ,15,0,175,-30,0,-3,0,-3,-39,1,-3,0
 793 ,14,0,214,-8,1,0,3,0,14,-1,145,0
 794 ,15,0,71,-17,0,0,0,0,-10,0,-219,7
 795 ,11,0,37,0,0,0,0,0,4,0,-2,0
 796 ,13,0,50,-21,0,0,0,0,-3,0,13,-10
 797 ,15,0,94,8,0,0,0,0,1,0,5,10
 798 ,14,0,0,-30,0,0,0,0,0,0,1,31
 799 ,15,0,211,3,1,0,3,1,29,3,4115,-1
 800 ,15,0,121,13,1,0,3,0,-21,-2,11,0
 801 ,12,0,102,-5,0,-1,0,-3,2,-1,12,-1
 802 ,15,0,158,-3,0,-5,0,-3,4,3,-8,3
 803 ,4,0,37,37,0,0,0,0,16,0,0,0
 804 ,14,0,128,9,0,0,0,0,37,-1,-21,0
 805 ,15,0,185,2,0,-3,0,-3,2,0,-148,0
 806 ,15,0,15,6,0,0,0,0,5,0,-81,22
 807 ,15,0,31,-14,0,0,0,0,27,0,-2,-20
 808 ,15,0,121,-54,2,-2,3,0,28,-2,620,3
 809 ,14,1,78,-36,0,0,0,0,-14,0,-3,0
 810 ,15,0,173,-10,0,0,0,0,-29,0,-36,-1
 811 ,15,0,173,56,1,1,3,3,44,-1,0,2
 812 ,11,0,158,41,1,1,3,3,-25,4,20,1
 813 ,15,0,196,-1,4,4,3,3,232,-1,1127,0
 814 ,15,0,43,-5,0,-2,0,-3,10,0,-5,2
 815 ,11,0,129,4,0,-2,0,-3,-23,-6,0,4
 816 ,15,0,184,-8,2,2,3,3,24,1,11004,5
 817 ,14,0,137,-50,0,-1,0,-3,-8,-2,-550,3
 818 ,14,1,98,-2,0,0,0,0,-2,0,-62,10
 819 ,14,0,120,-2,0,0,0,0,89,0,-19,0
 820 ,14,0,139,-6,0,-1,0,-3,29,-2,-26,0
 821 ,5,0,156,-9,1,0,3,0,43,0,0,-2
 822 ,15,0,127,5,0,0,0,0,-6,1,-17,14
 823 ,13,0,215,5,0,-1,0,-3,19,1,60,-1
 824 ,14,0,181,56,0,-1,0,-3,111,0,-76,5
 825 ,14,0,33,26,0,0,0,0,2,0,-285,31
 826 ,13,1,110,18,1,1,3,3,14,0,-29,-3
 827 ,14,0,180,36,0,0,0,0,89,4,-24,-1
 828 ,15,0,184,-3,0,0,0,0,15,-2,-408,0
 829 ,15,0,107,-10,0,-1,0,-3,5,0,-128,15
 830 ,15,0,146,-4,1,0,3,0,-8,-1,-12,-1
 831 ,14,0,85,-11,0,0,0,0,19,0,-12,0
 832 ,15,0,56,40,0,0,0,0,5,0,-131,17
 833 ,13,0,179,21,0,0,0,0,95,-3,-1363,0
 834 ,15,0,81,10,0,-1,0,-3,3,0,3,-16
 835 ,15,0,48,-12,2,2,3,3,10,-1,3,-11
 836 ,15,0,190,36,0,0,0,0,60,1,164,-4
 837 ,15,0,82,-48,0,0,0,0,-20,-1,-119,1
 838 ,14,0,155,-19,5,0,3,0,32,-3,-1986,-1
 839 ,15,0,0,-30,0,0,0,0,-9,0,-2,10
 840 ,14,0,125,20,0,0,0,0,69,-1,27,27
 841 ,14,0,151,-11,0,0,0,0,-16,-1,84,-3
 842 ,15,0,179,11,0,0,0,0,100,0,-783,0
 843 ,15,0,122,-6,0,0,0,0,8,-1,2,0
 844 ,13,1,113,-33,0,0,0,0,48,-5,10,9
 845 ,12,0,99,-50,0,0,0,0,-11,-3,-16,0
 846 ,14,0,0,-21,0,0,0,0,-2,0,0,11
 847 ,14,0,136,2,2,0,3,0,-38,4,-652,3
 848 ,14,0,163,60,1,1,3,3,71,1,75,0
 849 ,14,0,218,28,13,12,3,0,151,4,-56,-1
 850 ,15,0,146,-40,0,-5,0,-3,-50,-8,-28,0
 851 ,7,0,118,41,1,1,3,3,30,1,19,14
 852 ,15,0,113,-32,0,0,0,0,-40,-1,-59,4
 853 ,6,0,98,35,4,3,3,0,44,0,-1,-2
 854 ,14,0,167,28,0,-5,0,-3,1,4,-35,1
 855 ,14,0,100,35,0,0,0,0,-14,1,-18,-9
 856 ,15,0,20,15,0,0,0,0,0,0,31,31
 857 ,14,0,185,31,3,3,3,3,44,1,-200,0
 858 ,15,0,126,32,0,-1,0,-3,21,0,-135,0
 859 ,15,0,86,8,0,0,0,0,1,0,-606,3
 860 ,15,0,119,-49,0,0,0,0,-3,-2,-399,3
 861 ,15,0,96,30,2,0,3,0,9,0,14,2
 862 ,12,1,6,-11,1,0,2,-1,-2,0,0,9
 863 ,15,0,0,0,0,0,0,0,-1,0,0,-69
 864 ,9,0,135,10,6,6,3,3,176,0,-18,4
 865 ,13,0,120,10,0,-1,0,-3,42,0,8,-2
 866 ,15,0,95,-51,1,1,3,3,-22,-5,-476,-1
 867 ,11,1,25,15,0,0,0,0,2,0,-27,-10
 868 ,15,0,43,-59,0,-1,0,-3,-1,-1,-71,24
 869 ,15,0,25,-52,0,0,0,0,10,-2,5,-8
 870 ,14,0,101,-10,0,0,0,0,5,0,0,-16
 871 ,15,0,0,-13,0,0,0,0,-4,0,0,-152
 872 ,15,0,24,-35,0,0,0,0,-19,0,27,-24
 873 ,15,0,167,-2,4,4,3,3,170,3,-58,0
 874 ,15,0,137,48,0,0,0,0,74,3,21,0
 875 ,14,1,189,35,0,0,0,0,7,2,-2,11
 876 ,14,0,128,-24,3,3,3,3,16,-3,-22,1
 877 ,15,0,128,7,0,0,0,0,37,-2,454,3
 878 ,14,0,64,5,0,0,0,0,12,0,-272,-12
 879 ,15,0,153,33,0,0,0,0,-3,1,-33,0
 880 ,15,0,159,-8,13,10,3,0,-8,-1,-344,0
 881 ,15,0,143,-22,0,0,0,0,-21,0,265,-3
 882 ,15,0,1,-31,0,0,0,0,0,0,8,-6
 883 ,13,0,28,-10,0,0,0,0,-1,0,0,-16
 884 ,15,0,194,-1,0,-1,0,-3,27,-6,-13961,0
 885 ,15,0,143,-1,1,1,3,3,7,-1,-161,-1
 886 ,14,1,181,27,3,3,3,3,1,-2,144,-1
 887 ,13,0,150,4,1,1,3,3,9,0,-41,5
 888 ,15,0,153,-11,0,-1,0,-3,-12,-1,-25,0
